"Time","Wirkleistung in kW","Spannung L1 in V","Spannung L2 in V","Spannung L3 in V"
20.08.2021 05:15:00,101,404,405,404
20.08.2021 05:30:00,101,403,404,404
20.08.2021 05:45:00,101,402,403,402
20.08.2021 06:00:00,101,400,402,401
20.08.2021 06:15:00,101,401,402,402
20.08.2021 06:30:00,101,404,406,405
20.08.2021 06:45:00,101,404,405,404
20.08.2021 07:00:00,101,403,404,404
20.08.2021 07:15:00,101,402,404,403
20.08.2021 07:30:00,101,402,403,403
20.08.2021 07:45:00,101,402,403,402
20.08.2021 08:00:00,101,402,403,402
20.08.2021 08:15:00,101,400,402,401
20.08.2021 08:30:00,13.3,58.6,58.9,58.8
20.08.2021 08:45:00,0,0,0,0
20.08.2021 09:00:00,0,0,0,0
20.08.2021 09:15:00,55.4,264,265,265
20.08.2021 09:30:00,101,400,401,400
20.08.2021 09:45:00,101,400,401,400
20.08.2021 10:00:00,101,401,402,401
20.08.2021 10:15:00,101,405,406,405
20.08.2021 10:30:00,101,404,406,405
20.08.2021 10:45:00,101,405,406,405
20.08.2021 11:00:00,101,405,407,406
20.08.2021 11:15:00,101,406,407,406
20.08.2021 11:30:00,101,407,408,407
20.08.2021 11:45:00,101,407,408,407
20.08.2021 12:00:00,101,407,408,407
20.08.2021 12:15:00,101,408,410,409
20.08.2021 12:30:00,101,408,410,409
20.08.2021 12:45:00,101,407,409,408
20.08.2021 13:00:00,101,404,405,404
20.08.2021 13:15:00,101,403,404,403
20.08.2021 13:30:00,101,403,404,403
20.08.2021 13:45:00,101,403,404,404
20.08.2021 14:00:00,101,403,404,403
20.08.2021 14:15:00,101,403,404,404
20.08.2021 14:30:00,101,403,405,404
20.08.2021 14:45:00,101,403,405,404
20.08.2021 15:00:00,101,402,403,403
20.08.2021 15:15:00,101,402,404,403
20.08.2021 15:30:00,101,403,405,404
20.08.2021 15:45:00,101,404,405,404
20.08.2021 16:00:00,101,404,405,404
20.08.2021 16:15:00,101,404,405,405
20.08.2021 16:30:00,101,404,406,405
20.08.2021 16:45:00,101,404,406,405
20.08.2021 17:00:00,101,404,405,404
20.08.2021 17:15:00,101,403,404,404
20.08.2021 17:30:00,101,403,404,403
20.08.2021 17:45:00,101,403,404,404
20.08.2021 18:00:00,101,404,405,404
20.08.2021 18:15:00,101,404,405,405
20.08.2021 18:30:00,101,404,405,404
20.08.2021 18:45:00,101,404,405,405
20.08.2021 19:00:00,101,404,406,405
20.08.2021 19:15:00,101,405,406,406
20.08.2021 19:30:00,101,405,406,406
20.08.2021 19:45:00,101,406,407,407
20.08.2021 20:00:00,101,407,408,408
20.08.2021 20:15:00,101,407,408,408
20.08.2021 20:30:00,101,407,408,408
20.08.2021 20:45:00,101,407,408,408
20.08.2021 21:00:00,101,406,407,407
20.08.2021 21:15:00,101,406,408,407
20.08.2021 21:30:00,101,407,409,408
20.08.2021 21:45:00,101,408,409,409
20.08.2021 22:00:00,101,408,409,409
20.08.2021 22:15:00,101,409,410,410
20.08.2021 22:30:00,101,404,405,405
20.08.2021 22:45:00,101,404,405,405
20.08.2021 23:00:00,101,405,406,406
20.08.2021 23:15:00,101,406,407,407
20.08.2021 23:30:00,101,405,407,406
20.08.2021 23:45:00,101,406,407,406
21.08.2021 00:00:00,101,406,407,406
21.08.2021 00:15:00,101,407,408,408
21.08.2021 00:30:00,101,407,408,407
21.08.2021 00:45:00,101,407,408,407
21.08.2021 01:00:00,101,407,408,407
21.08.2021 01:15:00,101,407,408,407
21.08.2021 01:30:00,101,407,408,408
21.08.2021 01:45:00,101,407,408,408
21.08.2021 02:00:00,101,407,408,408
21.08.2021 02:15:00,101,407,409,408
21.08.2021 02:30:00,101,408,409,408
21.08.2021 02:45:00,101,408,409,408
21.08.2021 03:00:00,101,408,409,408
21.08.2021 03:15:00,101,408,409,408
21.08.2021 03:30:00,101,408,409,409
21.08.2021 03:45:00,101,408,410,409
21.08.2021 04:00:00,101,408,410,409
21.08.2021 04:15:00,101,408,409,408
21.08.2021 04:30:00,101,407,409,408
21.08.2021 04:45:00,101,408,409,409
21.08.2021 05:00:00,101,407,409,408
21.08.2021 05:15:00,101,407,409,408
21.08.2021 05:30:00,101,407,408,408
21.08.2021 05:45:00,101,406,408,407
21.08.2021 06:00:00,101,406,407,406
21.08.2021 06:15:00,101,406,407,406
21.08.2021 06:30:00,101,405,407,406
21.08.2021 06:45:00,101,404,406,405
21.08.2021 07:00:00,101,404,405,405
21.08.2021 07:15:00,101,403,405,404
21.08.2021 07:30:00,101,402,404,403
21.08.2021 07:45:00,101,402,404,403
21.08.2021 08:00:00,101,401,403,402
21.08.2021 08:15:00,101,401,403,402
21.08.2021 08:30:00,101,401,402,402
21.08.2021 08:45:00,101,400,402,402
21.08.2021 09:00:00,101,400,402,402
21.08.2021 09:15:00,101,400,402,402
21.08.2021 09:30:00,101,400,402,402
21.08.2021 09:45:00,101,400,401,401
21.08.2021 10:00:00,101,400,402,402
21.08.2021 10:15:00,101,401,402,402
21.08.2021 10:30:00,101,401,402,402
21.08.2021 10:45:00,101,401,402,402
21.08.2021 11:00:00,101,401,402,402
21.08.2021 11:15:00,101,402,403,403
21.08.2021 11:30:00,101,402,403,403
21.08.2021 11:45:00,101,403,403,404
21.08.2021 12:00:00,101,403,403,403
21.08.2021 12:15:00,101,403,403,403
21.08.2021 12:30:00,101,402,403,403
21.08.2021 12:45:00,101,402,403,402
21.08.2021 13:00:00,101,402,403,403
21.08.2021 13:15:00,101,403,403,403
21.08.2021 13:30:00,101,403,403,403
21.08.2021 13:45:00,101,403,404,403
21.08.2021 14:00:00,101,403,404,403
21.08.2021 14:15:00,101,404,405,404
21.08.2021 14:30:00,101,404,405,405
21.08.2021 14:45:00,101,403,404,404
21.08.2021 15:00:00,101,403,404,404
21.08.2021 15:15:00,101,403,404,404
21.08.2021 15:30:00,101,403,404,404
21.08.2021 15:45:00,101,403,404,404
21.08.2021 16:00:00,101,403,404,404
21.08.2021 16:15:00,101,403,404,404
21.08.2021 16:30:00,101,403,404,404
21.08.2021 16:45:00,101,403,404,404
21.08.2021 17:00:00,101,403,404,404
21.08.2021 17:15:00,101,403,404,404
21.08.2021 17:30:00,101,403,404,404
21.08.2021 17:45:00,101,403,404,404
21.08.2021 18:00:00,101,403,404,404
21.08.2021 18:15:00,101,403,404,404
21.08.2021 18:30:00,101,404,405,405
21.08.2021 18:45:00,101,404,405,405
21.08.2021 19:00:00,101,404,405,405
21.08.2021 19:15:00,101,403,405,405
21.08.2021 19:30:00,101,404,405,405
21.08.2021 19:45:00,101,404,405,405
21.08.2021 20:00:00,101,404,405,405
21.08.2021 20:15:00,101,405,406,406
21.08.2021 20:30:00,101,405,406,405
21.08.2021 20:45:00,101,404,406,405
21.08.2021 21:00:00,101,404,405,405
21.08.2021 21:15:00,101,405,406,406
21.08.2021 21:30:00,101,405,407,406
21.08.2021 21:45:00,101,406,407,406
21.08.2021 22:00:00,101,405,407,406
21.08.2021 22:15:00,101,406,408,407
21.08.2021 22:30:00,101,407,408,407
21.08.2021 22:45:00,101,407,409,408
21.08.2021 23:00:00,101,408,409,408
21.08.2021 23:15:00,101,408,409,409
21.08.2021 23:30:00,101,408,409,408
21.08.2021 23:45:00,101,408,410,409
22.08.2021 00:00:00,101,409,410,409
22.08.2021 00:15:00,101,409,411,409
22.08.2021 00:30:00,101,410,411,410
22.08.2021 00:45:00,101,410,411,410
22.08.2021 01:00:00,101,410,411,410
22.08.2021 01:15:00,101,410,411,410
22.08.2021 01:30:00,101,410,411,410
22.08.2021 01:45:00,101,410,411,410
22.08.2021 02:00:00,101,410,412,410
22.08.2021 02:15:00,101,406,408,406
22.08.2021 02:30:00,101,406,407,405
22.08.2021 02:45:00,101,406,407,405
22.08.2021 03:00:00,101,406,407,406
22.08.2021 03:15:00,101,406,407,406
22.08.2021 03:30:00,101,406,407,406
22.08.2021 03:45:00,101,406,407,406
22.08.2021 04:00:00,101,406,407,406
22.08.2021 04:15:00,101,406,407,406
22.08.2021 04:30:00,101,405,407,405
22.08.2021 04:45:00,101,405,406,405
22.08.2021 05:00:00,101,405,406,405
22.08.2021 05:15:00,101,404,406,405
22.08.2021 05:30:00,101,404,406,405
22.08.2021 05:45:00,101,404,405,404
22.08.2021 06:00:00,101,403,404,403
22.08.2021 06:15:00,101,402,403,403
22.08.2021 06:30:00,101,402,403,402
22.08.2021 06:45:00,101,402,403,402
22.08.2021 07:00:00,101,402,403,403
22.08.2021 07:15:00,101,402,403,402
22.08.2021 07:30:00,101,401,402,402
22.08.2021 07:45:00,101,401,402,401
22.08.2021 08:00:00,101,402,403,403
22.08.2021 08:15:00,101,405,406,406
22.08.2021 08:30:00,101,405,406,406
22.08.2021 08:45:00,101,405,406,406
22.08.2021 09:00:00,101,405,406,405
22.08.2021 09:15:00,101,405,406,406
22.08.2021 09:30:00,101,405,406,405
22.08.2021 09:45:00,101,405,406,405
22.08.2021 10:00:00,101,404,405,405
22.08.2021 10:15:00,101,404,405,404
22.08.2021 10:30:00,101,403,404,404
22.08.2021 10:45:00,101,403,404,403
22.08.2021 11:00:00,101,403,404,403
22.08.2021 11:15:00,101,403,405,404
22.08.2021 11:30:00,101,403,404,404
22.08.2021 11:45:00,101,403,404,403
22.08.2021 12:00:00,101,403,404,403
22.08.2021 12:15:00,101,402,404,403
22.08.2021 12:30:00,101,403,404,403
22.08.2021 12:45:00,101,403,405,403
22.08.2021 13:00:00,101,403,405,403
22.08.2021 13:15:00,101,403,405,403
22.08.2021 13:30:00,101,403,405,403
22.08.2021 13:45:00,101,402,404,402
22.08.2021 14:00:00,101,403,405,402
22.08.2021 14:15:00,101,404,406,404
22.08.2021 14:30:00,101,404,406,403
22.08.2021 14:45:00,101,403,405,402
22.08.2021 15:00:00,101,404,406,404
22.08.2021 15:15:00,101,404,406,403
22.08.2021 15:30:00,101,403,405,402
22.08.2021 15:45:00,101,404,406,402
22.08.2021 16:00:00,101,403,406,402
22.08.2021 16:15:00,101,405,407,404
22.08.2021 16:30:00,101,405,407,404
22.08.2021 16:45:00,101,405,406,403
22.08.2021 17:00:00,101,407,408,406
22.08.2021 17:15:00,101,406,408,405
22.08.2021 17:30:00,101,407,409,406
22.08.2021 17:45:00,101,407,409,406
22.08.2021 18:00:00,101,407,408,406
22.08.2021 18:15:00,101,407,409,407
22.08.2021 18:30:00,101,408,410,407
22.08.2021 18:45:00,101,406,408,406
22.08.2021 19:00:00,101,406,408,406
22.08.2021 19:15:00,101,406,408,405
22.08.2021 19:30:00,101,406,408,406
22.08.2021 19:45:00,101,406,408,406
22.08.2021 20:00:00,101,407,409,407
22.08.2021 20:15:00,101,408,410,408
22.08.2021 20:30:00,101,407,408,407
22.08.2021 20:45:00,101,407,408,407
22.08.2021 21:00:00,101,408,410,408
22.08.2021 21:15:00,101,407,409,408
22.08.2021 21:30:00,101,407,409,407
22.08.2021 21:45:00,101,407,409,408
22.08.2021 22:00:00,101,408,409,408
22.08.2021 22:15:00,101,408,409,408
22.08.2021 22:30:00,101,408,410,409
22.08.2021 22:45:00,101,409,410,409
22.08.2021 23:00:00,101,409,410,409
22.08.2021 23:15:00,101,409,410,409
22.08.2021 23:30:00,101,409,411,410
22.08.2021 23:45:00,101,410,411,410
23.08.2021 00:00:00,101,409,411,410
23.08.2021 00:15:00,101,409,410,409
23.08.2021 00:30:00,101,409,410,409
23.08.2021 00:45:00,101,410,411,410
23.08.2021 01:00:00,101,410,411,410
23.08.2021 01:15:00,101,407,408,407
23.08.2021 01:30:00,101,404,405,405
23.08.2021 01:45:00,101,405,406,405
23.08.2021 02:00:00,101,404,405,405
23.08.2021 02:15:00,101,404,405,404
23.08.2021 02:30:00,101,403,404,403
23.08.2021 02:45:00,101,403,404,404
23.08.2021 03:00:00,101,402,403,403
23.08.2021 03:15:00,101,402,403,403
23.08.2021 03:30:00,101,402,403,402
23.08.2021 03:45:00,101,401,402,402
23.08.2021 04:00:00,101,401,402,402
23.08.2021 04:15:00,101,402,403,402
23.08.2021 04:30:00,101,401,402,401
23.08.2021 04:45:00,101,401,402,401
23.08.2021 05:00:00,101,405,406,405
23.08.2021 05:15:00,101,404,405,405
23.08.2021 05:30:00,101,404,405,404
23.08.2021 05:45:00,101,403,405,404
23.08.2021 06:00:00,101,402,403,402
23.08.2021 06:15:00,101,402,403,402
23.08.2021 06:30:00,101,403,404,403
23.08.2021 06:45:00,101,403,404,403
23.08.2021 07:00:00,101,402,403,402
23.08.2021 07:15:00,101,401,402,401
23.08.2021 07:30:00,101,402,403,402
23.08.2021 07:45:00,101,405,406,405
23.08.2021 08:00:00,101,404,405,404
23.08.2021 08:15:00,101,402,403,403
23.08.2021 08:30:00,101,402,403,402
23.08.2021 08:45:00,101,401,403,402
23.08.2021 09:00:00,101,401,402,401
23.08.2021 09:15:00,101,401,402,401
23.08.2021 09:30:00,101,402,403,402
23.08.2021 09:45:00,101,402,403,402
23.08.2021 10:00:00,101,401,402,401
23.08.2021 10:15:00,101,401,402,401
23.08.2021 10:30:00,101,401,402,401
23.08.2021 10:45:00,101,401,402,400
23.08.2021 11:00:00,101,401,402,401
23.08.2021 11:15:00,101,401,402,401
23.08.2021 11:30:00,101,401,402,400
23.08.2021 11:45:00,101,400,402,400
23.08.2021 12:00:00,101,401,402,400
23.08.2021 12:15:00,101,400,401,400
23.08.2021 12:30:00,101,400,401,400
23.08.2021 12:45:00,101,400,402,400
23.08.2021 13:00:00,101,406,407,406
23.08.2021 13:15:00,101,407,408,406
23.08.2021 13:30:00,101,407,408,406
23.08.2021 13:45:00,101,408,409,407
23.08.2021 14:00:00,101,409,410,408
23.08.2021 14:15:00,101,409,410,408
23.08.2021 14:30:00,101,409,410,408
23.08.2021 14:45:00,101,409,410,409
23.08.2021 15:00:00,101,409,410,409
23.08.2021 15:15:00,101,406,407,405
23.08.2021 15:30:00,101,405,406,405
23.08.2021 15:45:00,101,406,407,405
23.08.2021 16:00:00,101,407,408,406
23.08.2021 16:15:00,101,408,409,407
23.08.2021 16:30:00,101,408,409,408
23.08.2021 16:45:00,101,407,408,407
23.08.2021 17:00:00,101,408,409,407
23.08.2021 17:15:00,101,408,409,408
23.08.2021 17:30:00,101,409,410,408
23.08.2021 17:45:00,101,409,410,409
23.08.2021 18:00:00,101,409,411,409
23.08.2021 18:15:00,101,408,409,407
23.08.2021 18:30:00,101,404,405,404
23.08.2021 18:45:00,101,404,405,404
23.08.2021 19:00:00,101,405,406,405
23.08.2021 19:15:00,101,405,406,405
23.08.2021 19:30:00,101,406,407,406
23.08.2021 19:45:00,101,404,405,404
23.08.2021 20:00:00,101,404,405,404
23.08.2021 20:15:00,101,404,405,404
23.08.2021 20:30:00,101,404,405,404
23.08.2021 20:45:00,101,404,405,404
23.08.2021 21:00:00,101,403,404,403
23.08.2021 21:15:00,101,404,406,405
23.08.2021 21:30:00,101,405,406,405
23.08.2021 21:45:00,101,406,407,406
23.08.2021 22:00:00,101,407,408,407
23.08.2021 22:15:00,101,407,409,407
23.08.2021 22:30:00,101,407,409,407
23.08.2021 22:45:00,101,408,409,408
23.08.2021 23:00:00,101,406,407,406
23.08.2021 23:15:00,101,407,408,407
23.08.2021 23:30:00,101,407,408,407
23.08.2021 23:45:00,101,408,410,408
24.08.2021 00:00:00,101,408,409,408
24.08.2021 00:15:00,101,409,410,409
24.08.2021 00:30:00,101,409,410,409
24.08.2021 00:45:00,101,410,411,409
24.08.2021 01:00:00,101,409,410,409
24.08.2021 01:15:00,101,410,411,410
24.08.2021 01:30:00,101,410,411,410
24.08.2021 01:45:00,101,410,411,410
24.08.2021 02:00:00,101,405,406,405
24.08.2021 02:15:00,101,405,406,405
24.08.2021 02:30:00,101,405,406,405
24.08.2021 02:45:00,101,405,406,405
24.08.2021 03:00:00,101,405,406,405
24.08.2021 03:15:00,101,405,406,405
24.08.2021 03:30:00,101,405,406,405
24.08.2021 03:45:00,101,405,406,405
24.08.2021 04:00:00,101,405,406,405
24.08.2021 04:15:00,101,405,406,405
24.08.2021 04:30:00,101,404,405,404
24.08.2021 04:45:00,101,403,405,404
24.08.2021 05:00:00,101,402,404,403
24.08.2021 05:15:00,101,402,403,402
24.08.2021 05:30:00,101,401,403,402
24.08.2021 05:45:00,101,401,403,402
24.08.2021 06:00:00,101,403,404,404
24.08.2021 06:15:00,101,403,405,404
24.08.2021 06:30:00,101,402,403,403
24.08.2021 06:45:00,101,402,404,403
24.08.2021 07:00:00,101,401,402,402
24.08.2021 07:15:00,101,405,406,405
24.08.2021 07:30:00,101,403,405,404
24.08.2021 07:45:00,101,403,405,404
24.08.2021 08:00:00,101,403,404,404
24.08.2021 08:15:00,101,402,403,403
24.08.2021 08:30:00,101,402,403,403
24.08.2021 08:45:00,101,403,404,404
24.08.2021 09:00:00,101,403,404,403
24.08.2021 09:15:00,101,403,404,404
24.08.2021 09:30:00,101,403,404,404
24.08.2021 09:45:00,101,403,404,404
24.08.2021 10:00:00,101,403,404,403
24.08.2021 10:15:00,101,403,404,403
24.08.2021 10:30:00,101,402,403,403
24.08.2021 10:45:00,101,401,402,402
24.08.2021 11:00:00,101,401,402,401
24.08.2021 11:15:00,101,400,401,400
24.08.2021 11:30:00,101,402,403,402
24.08.2021 11:45:00,101,402,403,402
24.08.2021 12:00:00,101,402,403,402
24.08.2021 12:15:00,101,402,403,403
24.08.2021 12:30:00,101,403,404,403
24.08.2021 12:45:00,101,403,404,403
24.08.2021 13:00:00,101,403,404,403
24.08.2021 13:15:00,101,402,403,402
24.08.2021 13:30:00,101,402,403,402
24.08.2021 13:45:00,101,402,403,402
24.08.2021 14:00:00,101,402,403,402
24.08.2021 14:15:00,101,402,403,402
24.08.2021 14:30:00,101,402,403,402
24.08.2021 14:45:00,101,402,403,402
24.08.2021 15:00:00,101,403,404,403
24.08.2021 15:15:00,101,404,405,404
24.08.2021 15:30:00,101,404,405,404
24.08.2021 15:45:00,101,405,406,405
24.08.2021 16:00:00,101,405,406,405
24.08.2021 16:15:00,101,406,407,406
24.08.2021 16:30:00,101,406,407,406
24.08.2021 16:45:00,101,406,407,406
24.08.2021 17:00:00,101,405,406,405
24.08.2021 17:15:00,101,405,406,405
24.08.2021 17:30:00,101,405,406,405
24.08.2021 17:45:00,101,405,406,405
24.08.2021 18:00:00,101,406,407,406
24.08.2021 18:15:00,101,406,407,406
24.08.2021 18:30:00,101,406,407,407
24.08.2021 18:45:00,101,406,407,406
24.08.2021 19:00:00,101,406,407,407
24.08.2021 19:15:00,101,406,407,407
24.08.2021 19:30:00,101,407,408,407
24.08.2021 19:45:00,101,408,409,409
24.08.2021 20:00:00,101,408,409,409
24.08.2021 20:15:00,101,407,408,408
24.08.2021 20:30:00,101,404,406,405
24.08.2021 20:45:00,101,404,405,405
24.08.2021 21:00:00,101,404,406,406
24.08.2021 21:15:00,101,406,407,407
24.08.2021 21:30:00,101,406,408,408
24.08.2021 21:45:00,101,408,409,409
24.08.2021 22:00:00,101,408,409,409
24.08.2021 22:15:00,101,409,410,410
24.08.2021 22:30:00,101,409,410,410
24.08.2021 22:45:00,101,404,405,405
24.08.2021 23:00:00,101,404,405,405
24.08.2021 23:15:00,101,405,406,406
24.08.2021 23:30:00,101,405,406,406
24.08.2021 23:45:00,101,406,407,407
25.08.2021 00:00:00,101,406,406,406
25.08.2021 00:15:00,101,406,407,407
25.08.2021 00:30:00,101,406,407,407
25.08.2021 00:45:00,101,406,407,407
25.08.2021 01:00:00,101,406,407,407
25.08.2021 01:15:00,101,407,408,407
25.08.2021 01:30:00,101,407,408,408
25.08.2021 01:45:00,101,407,408,408
25.08.2021 02:00:00,101,408,409,408
25.08.2021 02:15:00,101,407,408,407
25.08.2021 02:30:00,101,407,407,407
25.08.2021 02:45:00,101,407,408,407
25.08.2021 03:00:00,101,406,407,407
25.08.2021 03:15:00,101,407,407,407
25.08.2021 03:30:00,101,407,407,407
25.08.2021 03:45:00,101,407,408,408
25.08.2021 04:00:00,101,407,407,407
25.08.2021 04:15:00,101,407,408,408
25.08.2021 04:30:00,101,407,408,407
25.08.2021 04:45:00,101,406,407,407
25.08.2021 05:00:00,101,406,407,406
25.08.2021 05:15:00,101,407,408,407
25.08.2021 05:30:00,101,405,406,406
25.08.2021 05:45:00,101,404,405,405
25.08.2021 06:00:00,101,403,404,404
25.08.2021 06:15:00,101,404,405,405
25.08.2021 06:30:00,101,404,405,405
25.08.2021 06:45:00,101,403,404,404
25.08.2021 07:00:00,101,402,403,403
25.08.2021 07:15:00,101,401,401,401
25.08.2021 07:30:00,101,403,404,404
25.08.2021 07:45:00,101,406,407,406
25.08.2021 08:00:00,101,405,406,405
25.08.2021 08:15:00,101,404,405,405
25.08.2021 08:30:00,101,404,405,404
25.08.2021 08:45:00,101,404,404,404
25.08.2021 09:00:00,101,406,407,406
25.08.2021 09:15:00,101,408,408,408
25.08.2021 09:30:00,101,406,407,406
25.08.2021 09:45:00,101,405,406,405
25.08.2021 10:00:00,101,406,407,406
25.08.2021 10:15:00,101,407,407,407
25.08.2021 10:30:00,101,406,407,406
25.08.2021 10:45:00,101,406,407,406
25.08.2021 11:00:00,101,407,408,407
25.08.2021 11:15:00,101,408,409,408
25.08.2021 11:30:00,101,407,408,407
25.08.2021 11:45:00,101,406,407,405
25.08.2021 12:00:00,101,406,407,405
25.08.2021 12:15:00,101,404,404,402
25.08.2021 12:30:00,101,406,407,404
25.08.2021 12:45:00,101,407,408,406
25.08.2021 13:00:00,101,408,408,406
25.08.2021 13:15:00,101,407,408,406
25.08.2021 13:30:00,101,405,406,404
25.08.2021 13:45:00,101,407,407,405
25.08.2021 14:00:00,101,407,407,405
25.08.2021 14:15:00,101,405,406,403
25.08.2021 14:30:00,101,404,405,403
25.08.2021 14:45:00,101,406,407,404
25.08.2021 15:00:00,101,405,406,403
25.08.2021 15:15:00,101,405,406,403
25.08.2021 15:30:00,101,405,406,403
25.08.2021 15:45:00,101,404,404,402
25.08.2021 16:00:00,101,403,404,401
25.08.2021 16:15:00,101,406,406,404
25.08.2021 16:30:00,101,403,404,401
25.08.2021 16:45:00,101,403,404,401
25.08.2021 17:00:00,101,403,404,401
25.08.2021 17:15:00,101,405,406,403
25.08.2021 17:30:00,101,408,408,406
25.08.2021 17:45:00,101,409,410,407
25.08.2021 18:00:00,101,408,409,406
25.08.2021 18:15:00,101,409,410,407
25.08.2021 18:30:00,101,408,409,406
25.08.2021 18:45:00,101,404,405,403
25.08.2021 19:00:00,101,404,404,402
25.08.2021 19:15:00,101,403,404,401
25.08.2021 19:30:00,101,404,405,402
25.08.2021 19:45:00,101,405,406,403
25.08.2021 20:00:00,101,405,406,404
25.08.2021 20:15:00,101,406,407,404
25.08.2021 20:30:00,101,405,406,403
25.08.2021 20:45:00,101,404,405,402
25.08.2021 21:00:00,101,404,405,402
25.08.2021 21:15:00,101,407,407,405
25.08.2021 21:30:00,101,409,410,407
25.08.2021 21:45:00,101,407,408,405
25.08.2021 22:00:00,101,406,407,404
25.08.2021 22:15:00,101,405,406,403
25.08.2021 22:30:00,101,407,408,405
25.08.2021 22:45:00,101,406,407,404
25.08.2021 23:00:00,101,408,409,406
25.08.2021 23:15:00,101,409,410,407
25.08.2021 23:30:00,101,407,408,405
25.08.2021 23:45:00,101,409,410,407
26.08.2021 00:00:00,101,410,411,408
26.08.2021 00:15:00,101,408,410,406
26.08.2021 00:30:00,101,409,410,407
26.08.2021 00:45:00,101,410,411,408
26.08.2021 01:00:00,101,407,408,405
26.08.2021 01:15:00,101,409,410,407
26.08.2021 01:30:00,101,409,410,407
26.08.2021 01:45:00,101,411,412,409
26.08.2021 02:00:00,101,407,408,405
26.08.2021 02:15:00,101,404,406,403
26.08.2021 02:30:00,101,408,409,406
26.08.2021 02:45:00,101,410,411,408
26.08.2021 03:00:00,101,411,412,409
26.08.2021 03:15:00,101,408,410,407
26.08.2021 03:30:00,101,406,408,405
26.08.2021 03:45:00,101,406,407,405
26.08.2021 04:00:00,101,407,408,406
26.08.2021 04:15:00,101,406,408,405
26.08.2021 04:30:00,101,406,407,405
26.08.2021 04:45:00,101,406,407,405
26.08.2021 05:00:00,101,406,407,405
26.08.2021 05:15:00,101,405,406,404
26.08.2021 05:30:00,101,404,405,403
26.08.2021 05:45:00,101,403,404,403
26.08.2021 06:00:00,101,401,403,401
26.08.2021 06:15:00,101,405,407,405
26.08.2021 06:30:00,101,404,406,404
26.08.2021 06:45:00,101,404,405,403
26.08.2021 07:00:00,101,403,404,403
26.08.2021 07:15:00,101,401,402,401
26.08.2021 07:30:00,101,405,406,405
26.08.2021 07:45:00,101,405,406,405
26.08.2021 08:00:00,101,404,405,404
26.08.2021 08:15:00,101,405,406,405
26.08.2021 08:30:00,101,404,405,404
26.08.2021 08:45:00,101,404,405,404
26.08.2021 09:00:00,101,403,404,403
26.08.2021 09:15:00,101,403,405,404
26.08.2021 09:30:00,101,405,406,405
26.08.2021 09:45:00,101,405,405,405
26.08.2021 10:00:00,101,404,405,404
26.08.2021 10:15:00,101,405,405,404
26.08.2021 10:30:00,101,404,405,404
26.08.2021 10:45:00,101,403,404,403
26.08.2021 11:00:00,101,404,404,403
26.08.2021 11:15:00,101,403,404,402
26.08.2021 11:30:00,101,401,402,401
26.08.2021 11:45:00,101,401,402,401
26.08.2021 12:00:00,101,401,402,401
26.08.2021 12:15:00,101,403,404,402
26.08.2021 12:30:00,101,406,407,405
26.08.2021 12:45:00,101,407,408,405
26.08.2021 13:00:00,101,407,408,406
26.08.2021 13:15:00,101,407,408,405
26.08.2021 13:30:00,101,407,408,405
26.08.2021 13:45:00,101,406,407,404
26.08.2021 14:00:00,101,407,408,405
26.08.2021 14:15:00,101,405,406,403
26.08.2021 14:30:00,101,404,404,402
26.08.2021 14:45:00,101,403,404,401
26.08.2021 15:00:00,101,407,408,405
26.08.2021 15:15:00,101,407,407,404
26.08.2021 15:30:00,101,404,404,402
26.08.2021 15:45:00,101,406,406,404
26.08.2021 16:00:00,101,407,407,405
26.08.2021 16:15:00,101,406,407,404
26.08.2021 16:30:00,101,409,409,406
26.08.2021 16:45:00,101,408,409,406
26.08.2021 17:00:00,101,408,409,406
26.08.2021 17:15:00,101,405,406,403
26.08.2021 17:30:00,101,405,406,403
26.08.2021 17:45:00,101,406,407,404
26.08.2021 18:00:00,101,408,409,406
26.08.2021 18:15:00,101,409,410,408
26.08.2021 18:30:00,101,406,408,405
26.08.2021 18:45:00,101,408,409,406
26.08.2021 19:00:00,101,406,407,404
26.08.2021 19:15:00,101,409,411,408
26.08.2021 19:30:00,101,407,408,405
26.08.2021 19:45:00,101,407,409,406
26.08.2021 20:00:00,101,404,406,403
26.08.2021 20:15:00,101,404,405,402
26.08.2021 20:30:00,101,403,404,402
26.08.2021 20:45:00,101,402,404,401
26.08.2021 21:00:00,101,404,405,403
26.08.2021 21:15:00,101,404,405,402
26.08.2021 21:30:00,101,406,407,405
26.08.2021 21:45:00,101,405,407,404
26.08.2021 22:00:00,101,408,409,406
26.08.2021 22:15:00,101,407,408,405
26.08.2021 22:30:00,101,408,409,407
26.08.2021 22:45:00,101,408,410,407
26.08.2021 23:00:00,101,407,408,406
26.08.2021 23:15:00,101,408,409,406
26.08.2021 23:30:00,101,407,408,406
26.08.2021 23:45:00,101,408,409,407
27.08.2021 00:00:00,101,409,410,407
27.08.2021 00:15:00,101,406,407,404
27.08.2021 00:30:00,101,406,407,404
27.08.2021 00:45:00,101,406,407,404
27.08.2021 01:00:00,101,407,408,405
27.08.2021 01:15:00,101,409,410,407
27.08.2021 01:30:00,101,410,411,408
27.08.2021 01:45:00,101,408,409,406
27.08.2021 02:00:00,101,408,409,406
27.08.2021 02:15:00,101,408,409,406
27.08.2021 02:30:00,101,408,409,406
27.08.2021 02:45:00,101,408,409,406
27.08.2021 03:00:00,101,408,409,406
